team,player_code,player_name,position,photo_url,roster_source,portrait_source
Athletic Club,418212,Elijah Gift,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Elijah_Gift.jpg/250px-Elijah_Gift.jpg,2026/27 roster feed,Wikimedia Commons
Athletic Club,374635,Endika Bujan,Forward,,2026/27 roster feed,Unavailable
Athletic Club,231905,Gorka Guruzeta,Forward,,2026/27 roster feed,Unavailable
Athletic Club,214412,Iñaki Williams,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Inaki_Williams_England_v_Ghana_23_June_2026-154.jpg/250px-Inaki_Williams_England_v_Ghana_23_June_2026-154.jpg,2026/27 roster feed,Wikimedia Commons
Athletic Club,393762,Maroan Sannadi,Forward,https://upload.wikimedia.org/wikipedia/commons/a/a6/Maroan_Sannadi_%28cropped%29.jpg,2026/27 roster feed,Wikimedia Commons
Athletic Club,323971,Nico Serrano,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Esapana-inglaterra-22_%2848899953721%29_%28cropped%29.jpg/250px-Esapana-inglaterra-22_%2848899953721%29_%28cropped%29.jpg,2026/27 roster feed,Wikimedia Commons
Athletic Club,312146,Nico Williams,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Nico_Williams_Argentina_v_Spain_19_July_2026-196_%28cropped%29.jpg/250px-Nico_Williams_Argentina_v_Spain_19_July_2026-196_%28cropped%29.jpg,2026/27 roster feed,Wikimedia Commons
Athletic Club,354205,Urko Izeta,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/MAIDER_GOIKOETXEA%2C_FOT%C3%93GRAFA._BILBAO_ATHLETIC_-_LOGRO%C3%91%C3%89S_%2831%29_-_Urko_Izeta.jpg/250px-MAIDER_GOIKOETXEA%2C_FOT%C3%93GRAFA._BILBAO_ATHLETIC_-_LOGRO%C3%91%C3%89S_%2831%29_-_Urko_Izeta.jpg,2026/27 roster feed,Wikimedia Commons
Athletic Club,209579,Álex Berenguer,Forward,,2026/27 roster feed,Unavailable
Athletic Club,347033,Álvaro Djaló,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/ALvaro_Djalo_2.jpg/250px-ALvaro_Djalo_2.jpg,2026/27 roster feed,Wikimedia Commons
Athletic Club,323970,Julen Agirrezabala,Goalkeeper,,2026/27 roster feed,Unavailable
Athletic Club,287410,Mikel Santos,Goalkeeper,,2026/27 roster feed,Unavailable
Athletic Club,222375,Unai Simón,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Unai_Simon_Argentina_v_Spain_19_July_2026-078_%28cropped%29.jpg/250px-Unai_Simon_Argentina_v_Spain_19_July_2026-078_%28cropped%29.jpg,2026/27 roster feed,Wikimedia Commons
Athletic Club,347411,Álex Padilla,Goalkeeper,,2026/27 roster feed,Unavailable
Athletic Club,403371,Alejandro Rego,Midfielder,,2026/27 roster feed,Unavailable
Athletic Club,318785,Beñat Prados,Midfielder,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/BenarPrados2022.jpg/250px-BenarPrados2022.jpg,2026/27 roster feed,Wikimedia Commons
Athletic Club,415364,Eder García,Midfielder,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Eder_Garcia.jpg/250px-Eder_Garcia.jpg,2026/27 roster feed,Wikimedia Commons
Athletic Club,411758,Ibon Sánchez,Midfielder,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Ibon_Sanchez.jpg/250px-Ibon_Sanchez.jpg,2026/27 roster feed,Wikimedia Commons
Athletic Club,157708,Iñigo Ruiz de Galarreta,Midfielder,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/I%C3%B1igo_Ruiz_de_Galarreta_%28cropped%29.jpg/250px-I%C3%B1igo_Ruiz_de_Galarreta_%28cropped%29.jpg,2026/27 roster feed,Wikimedia Commons
Athletic Club,377792,Mikel Jauregizar,Midfielder,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Mikel_Jauregizar._Athletic_-_Racing._Foto_Maider_Goikoetxea_%2853909642167%29_%28cropped%29.jpg/250px-Mikel_Jauregizar._Athletic_-_Racing._Foto_Maider_Goikoetxea_%2853909642167%29_%28cropped%29.jpg,2026/27 roster feed,Wikimedia Commons
Athletic Club,222373,Mikel Vesga,Midfielder,https://upload.wikimedia.org/wikipedia/commons/0/0e/Real_Valladolid_-_CD_Legan%C3%A9s_2018-12-01_%2813%29_%28cropped%29.jpg,2026/27 roster feed,Wikimedia Commons
Athletic Club,291616,Oihan Sancet,Midfielder,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/ATHLETIC_-_OSASUNA_%282%29.jpg/250px-ATHLETIC_-_OSASUNA_%282%29.jpg,2026/27 roster feed,Wikimedia Commons
Athletic Club,388805,Peio Canales,Midfielder,,2026/27 roster feed,Unavailable
Athletic Club,276996,Robert Navarro,Midfielder,,2026/27 roster feed,Unavailable
Athletic Club,414350,Selton Sánchez,Midfielder,,2026/27 roster feed,Unavailable
Athletic Club,362376,Unai Gómez,Midfielder,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/MAIDER_GOIKOETXEA%2C_FOT%C3%93GRAFA._BILBAO_ATHLETIC_-_LOGRO%C3%91%C3%89S_%2814%29_-_Urko_G%C3%B3mez.jpg/250px-MAIDER_GOIKOETXEA%2C_FOT%C3%93GRAFA._BILBAO_ATHLETIC_-_LOGRO%C3%91%C3%89S_%2814%29_-_Urko_G%C3%B3mez.jpg,2026/27 roster feed,Wikimedia Commons
Athletic Club,302945,Unai Vencedor,Midfielder,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/UnaiVencedor2022.jpg/250px-UnaiVencedor2022.jpg,2026/27 roster feed,Wikimedia Commons
Atlético Madrid,166396,Alejandro Grimaldo,Defender,,2026/27 roster feed,Unavailable
Atlético Madrid,386898,Aleksa Puric,Defender,,2025/26 squad carryover,Unavailable
Atlético Madrid,193917,Clément Lenglet,Defender,,2025/26 squad carryover,Unavailable
Atlético Madrid,368593,Daniel Martinez,Defender,,2025/26 squad carryover,Unavailable
Atlético Madrid,257786,Dávid Hancko,Defender,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/D%C3%A1vid_Hancko.jpg/250px-D%C3%A1vid_Hancko.jpg,2026/27 roster feed,Wikimedia Commons
Atlético Madrid,388083,Gerónimo Spina,Defender,,2025/26 squad carryover,Unavailable
Atlético Madrid,355900,Ilias Kostis,Defender,,2025/26 squad carryover,Unavailable
Atlético Madrid,373877,Javier Boñar,Defender,,2025/26 squad carryover,Unavailable
Atlético Madrid,188398,José María Giménez,Defender,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Jos%C3%A9_Mar%C3%ADa_Gim%C3%A9nez.jpg/250px-Jos%C3%A9_Mar%C3%ADa_Gim%C3%A9nez.jpg,2026/27 roster feed,Wikimedia Commons
Atlético Madrid,332613,Marc Pubill,Defender,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Marc_Pubill_Argentina_v_Spain_19_July_2026-312.jpg/250px-Marc_Pubill_Argentina_v_Spain_19_July_2026-312.jpg,2026/27 roster feed,Wikimedia Commons
Atlético Madrid,297229,Matteo Ruggeri,Defender,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Next_Generation_Trophy_2017_Dritter_Tag_01.jpg/250px-Next_Generation_Trophy_2017_Dritter_Tag_01.jpg,2026/27 roster feed,Wikimedia Commons
Atlético Madrid,164826,Nahuel Molina,Defender,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Nahuel_Molina_Argentina_v_Spain_19_July_2026-023.jpg/250px-Nahuel_Molina_Argentina_v_Spain_19_July_2026-023.jpg,2026/27 roster feed,Wikimedia Commons
Atlético Madrid,214888,Robin Le Normand,Defender,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Robin_Le_Normand_2122.jpg/250px-Robin_Le_Normand_2122.jpg,2026/27 roster feed,Wikimedia Commons
Atlético Madrid,229645,Ademola Lookman,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Ademola_Lookman_%282019%29_%28cropped%29.jpg/250px-Ademola_Lookman_%282019%29_%28cropped%29.jpg,2026/27 roster feed,Wikimedia Commons
Atlético Madrid,188230,Alexander Sørloth,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Alexander_Sorloth_France_v_Norway_26_June_26-048.jpg/250px-Alexander_Sorloth_France_v_Norway_26_June_26-048.jpg,2026/27 roster feed,Wikimedia Commons
Atlético Madrid,140416,Antoine Griezmann,Forward,https://commons.wikimedia.org/wiki/Special:FilePath/Antoine%20Griezmann%20%2851100409504%29%20%28cropped%29.jpg,2025/26 squad carryover,Wikimedia Commons
Atlético Madrid,324192,Carlos Martín,Forward,,2026/27 roster feed,Unavailable
Atlético Madrid,323838,Giuliano Simeone,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Giuliano_Simeone_Argentina_v_Spain_19_July_2026-268.jpg/250px-Giuliano_Simeone_Argentina_v_Spain_19_July_2026-268.jpg,2026/27 roster feed,Wikimedia Commons
Atlético Madrid,417258,Iker Luque,Forward,,2025/26 squad carryover,Unavailable
Atlético Madrid,277206,Julián Álvarez,Forward,,2026/27 roster feed,Unavailable
Atlético Madrid,421996,Miguel Cubo,Forward,,2025/26 squad carryover,Unavailable
Atlético Madrid,76017,Nico González,Forward,,2025/26 squad carryover,Unavailable
Atlético Madrid,377843,Rayane Belaid,Forward,,2025/26 squad carryover,Unavailable
Atlético Madrid,417403,Sergio Esteban,Forward,,2025/26 squad carryover,Unavailable
Atlético Madrid,149622,Jan Oblak,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Jan_Oblak_2019.jpg/250px-Jan_Oblak_2019.jpg,2026/27 roster feed,Wikimedia Commons
Atlético Madrid,177927,Juan Musso,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Juan_Musso_Argentina_v_Spain_19_July_2026-261.jpg/250px-Juan_Musso_Argentina_v_Spain_19_July_2026-261.jpg,2026/27 roster feed,Wikimedia Commons
Atlético Madrid,304001,Mario de Luis,Goalkeeper,,2025/26 squad carryover,Unavailable
Atlético Madrid,405502,Salvi Esquivel,Goalkeeper,,2025/26 squad carryover,Unavailable
Atlético Madrid,222956,Álvaro Moreno,Goalkeeper,,2025/26 squad carryover,Unavailable
Atlético Madrid,388080,Jano Monserrate,Midfielder,,2025/26 squad carryover,Unavailable
Atlético Madrid,421310,Javier Morcillo,Midfielder,,2025/26 squad carryover,Unavailable
Atlético Madrid,323840,Javier Serrano,Midfielder,,2025/26 squad carryover,Unavailable
Atlético Madrid,290802,Johnny Cardoso,Midfielder,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Johnny_Cardoso_USMNT_v_Belgium_Mar_28_2026-115_%28cropped%29.jpg/250px-Johnny_Cardoso_USMNT_v_Belgium_Mar_28_2026-115_%28cropped%29.jpg,2026/27 roster feed,Wikimedia Commons
Atlético Madrid,387493,Julio Díaz,Midfielder,,2025/26 squad carryover,Unavailable
Atlético Madrid,140791,Koke,Midfielder,,2026/27 roster feed,Unavailable
Atlético Madrid,274197,Lee Kang-In,Midfielder,,2026/27 roster feed,Unavailable
Atlético Madrid,206474,Marcos Llorente,Midfielder,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Marcos_Llorente_France_v_Spain_7.24.26-020.jpg/250px-Marcos_Llorente_France_v_Spain_7.24.26-020.jpg,2026/27 roster feed,Wikimedia Commons
Atlético Madrid,274911,Morten Hjulmand,Midfielder,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/MortenHjulmandSporting24.jpg/250px-MortenHjulmandSporting24.jpg,2026/27 roster feed,Wikimedia Commons
Atlético Madrid,318554,Obed Vargas,Midfielder,,2026/27 roster feed,Unavailable
Atlético Madrid,336634,Pablo Barrios,Midfielder,,2026/27 roster feed,Unavailable
Atlético Madrid,74630,Rodrigo Mendoza,Midfielder,,2026/27 roster feed,Unavailable
Atlético Madrid,388081,Taufik Seidu,Midfielder,,2025/26 squad carryover,Unavailable
Atlético Madrid,277208,Thiago Almada,Midfielder,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Thiago_Almada_Argentina_v_Egypt_7_July_2026-045.jpg/250px-Thiago_Almada_Argentina_v_Egypt_7_July_2026-045.jpg,2026/27 roster feed,Wikimedia Commons
Atlético Madrid,190291,Thomas Lemar,Midfielder,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Thomas_Lemar.jpg/250px-Thomas_Lemar.jpg,2026/27 roster feed,Wikimedia Commons
Atlético Madrid,297373,Álex Baena,Midfielder,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Alex_Baena_France_v_Spain_7.24.26-024.jpg/250px-Alex_Baena_France_v_Spain_7.24.26-024.jpg,2026/27 roster feed,Wikimedia Commons
Barcelona,323703,Alejandro Balde,Defender,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Esapana-inglaterra-74_%2848899354493%29.jpg/250px-Esapana-inglaterra-74_%2848899354493%29.jpg,2026/27 roster feed,Wikimedia Commons
Barcelona,186430,Andreas Christensen,Defender,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Andreas_Christensen_2019.jpg/250px-Andreas_Christensen_2019.jpg,2026/27 roster feed,Wikimedia Commons
Barcelona,128714,Eric García,Defender,,2026/27 roster feed,Unavailable
Barcelona,312015,Gerard Martín,Defender,,2026/27 roster feed,Unavailable
Barcelona,363039,Héctor Fort,Defender,,2026/27 roster feed,Unavailable
Barcelona,403588,Jofre Torrents,Defender,,2025/26 squad carryover,Unavailable
Barcelona,176399,João Cancelo,Defender,,2025/26 squad carryover,Unavailable
Barcelona,231692,Jules Koundé,Defender,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Jules_Kounde_France_v_Senegal_16_June_2026-449_%28cropped%29.jpg/250px-Jules_Kounde_France_v_Senegal_16_June_2026-449_%28cropped%29.jpg,2026/27 roster feed,Wikimedia Commons
Barcelona,368992,Pau Cubarsí,Defender,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Pau_Cubarsi_Argentina_v_Spain_19_July_2026-181_%28cropped%29.jpg/250px-Pau_Cubarsi_Argentina_v_Spain_19_July_2026-181_%28cropped%29.jpg,2026/27 roster feed,Wikimedia Commons
Barcelona,270821,Ronald Araújo,Defender,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/FC_Red_Bull_Salzburg_gegen_CF_Barcelona_%28Testspiel_4._August_2021%29_45_%28cropped%29.jpg/250px-FC_Red_Bull_Salzburg_gegen_CF_Barcelona_%28Testspiel_4._August_2021%29_45_%28cropped%29.jpg,2026/27 roster feed,Wikimedia Commons
Barcelona,403582,Xavi Espart,Defender,,2025/26 squad carryover,Unavailable
Barcelona,300377,Álvaro Cortés,Defender,,2025/26 squad carryover,Unavailable
Barcelona,268782,Anthony Gordon,Forward,https://commons.wikimedia.org/wiki/Special:FilePath/2019%20Cheez-It%20Bowl%20action2.jpg,2026/27 roster feed,Wikimedia Commons
Barcelona,363041,Daniel Rodríguez,Forward,https://commons.wikimedia.org/wiki/Special:FilePath/2022-08-18%20European%20Championships%202022%20%E2%80%93%20Men%27s%20200%20Metres%20by%20Sandro%20Halank%E2%80%93060.jpg,2025/26 squad carryover,Wikimedia Commons
Barcelona,265869,Ferran Torres,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Ferran_Torres_France_v_Spain_7.24.26-237_%28cropped%29.jpg/250px-Ferran_Torres_France_v_Spain_7.24.26-237_%28cropped%29.jpg,2026/27 roster feed,Wikimedia Commons
Barcelona,274913,Karim Adeyemi,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/FC_Salzburg_gegen_FC_Bayern_M%C3%BCnchen_%28Championsleague_Achtelfinale_Hinspiel_16._Februar_2022%29_63.jpg/250px-FC_Salzburg_gegen_FC_Bayern_M%C3%BCnchen_%28Championsleague_Achtelfinale_Hinspiel_16._Februar_2022%29_63.jpg,2026/27 roster feed,Wikimedia Commons
Barcelona,362150,Lamine Yamal,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Lamine_Yamal_France_v_Spain_7.24.26-142.jpg/250px-Lamine_Yamal_France_v_Spain_7.24.26-142.jpg,2026/27 roster feed,Wikimedia Commons
Barcelona,230945,Marcus Rashford,Forward,,2025/26 squad carryover,Unavailable
Barcelona,231050,Raphinha,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Raphinha_Brazil_V_Morocco_13_June_2026-133_%28cropped%29.jpg/250px-Raphinha_Brazil_V_Morocco_13_June_2026-133_%28cropped%29.jpg,2026/27 roster feed,Wikimedia Commons
Barcelona,125824,Robert Lewandowski,Forward,,2025/26 squad carryover,Unavailable
Barcelona,331152,Roony Bardghji,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Roony_Bardghji%2C_Vejle_Boldklub_-_FC_K%C3%B8benhavn%2C_29._July_2023_-_opvarmning_%28cropped%29.jpg/250px-Roony_Bardghji%2C_Vejle_Boldklub_-_FC_K%C3%B8benhavn%2C_29._July_2023_-_opvarmning_%28cropped%29.jpg,2026/27 roster feed,Wikimedia Commons
Barcelona,388285,Toni Fernández,Forward,,2025/26 squad carryover,Unavailable
Barcelona,368359,Diego Kochen,Goalkeeper,,2025/26 squad carryover,Unavailable
Barcelona,403587,Eder Aller,Goalkeeper,,2025/26 squad carryover,Unavailable
Barcelona,297362,Joan García,Goalkeeper,,2026/27 roster feed,Unavailable
Barcelona,140740,Marc-André ter Stegen,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Marc-Andre_Ter_Stegen_ACCI_FCBARCELONA_Turisme_Catalunya_gira_pretemporada_CATPRESS.jpg/250px-Marc-Andre_Ter_Stegen_ACCI_FCBARCELONA_Turisme_Catalunya_gira_pretemporada_CATPRESS.jpg,2026/27 roster feed,Wikimedia Commons
Barcelona,131634,Wojciech Szczesny,Goalkeeper,,2026/27 roster feed,Unavailable
Barcelona,227765,Dani Olmo,Midfielder,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Dani_Olmo_France_v_Spain_7.24.26-176_%28cropped%29.jpg/250px-Dani_Olmo_France_v_Spain_7.24.26-176_%28cropped%29.jpg,2026/27 roster feed,Wikimedia Commons
Barcelona,354334,Fermín López,Midfielder,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Ferm%C3%ADn_L%C3%B3pez_%28cropped%29.jpg/250px-Ferm%C3%ADn_L%C3%B3pez_%28cropped%29.jpg,2026/27 roster feed,Wikimedia Commons
Barcelona,219022,Frenkie de Jong,Midfielder,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/%D0%9C%D0%B0%D1%82%D1%87_%C2%AB%D0%94%D0%B8%D0%BD%D0%B0%D0%BC%D0%BE%C2%BB_-_%C2%AB%D0%91%D0%B0%D1%80%D1%81%D0%B5%D0%BB%D0%BE%D0%BD%D0%B0%C2%BB_0-1._2_%D0%BD%D0%BE%D1%8F%D0%B1%D1%80%D1%8F_2021_%D0%B3%D0%BE%D0%B4%D0%B0._II_%E2%80%94_1289671_%28cropped%29.jpg/250px-%D0%9C%D0%B0%D1%82%D1%87_%C2%AB%D0%94%D0%B8%D0%BD%D0%B0%D0%BC%D0%BE%C2%BB_-_%C2%AB%D0%91%D0%B0%D1%80%D1%81%D0%B5%D0%BB%D0%BE%D0%BD%D0%B0%C2%BB_0-1._2_%D0%BD%D0%BE%D1%8F%D0%B1%D1%80%D1%8F_2021_%D0%B3%D0%BE%D0%B4%D0%B0._II_%E2%80%94_1289671_%28cropped%29.jpg,2026/27 roster feed,Wikimedia Commons
Barcelona,323702,Gavi,Midfielder,,2026/27 roster feed,Unavailable
Barcelona,388286,Guille Fernández,Midfielder,,2025/26 squad carryover,Unavailable
Barcelona,371565,Juan Hernández,Midfielder,,2025/26 squad carryover,Unavailable
Barcelona,376423,Marc Bernal,Midfielder,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Marc_Bernal_%282025%29.png/250px-Marc_Bernal_%282025%29.png,2026/27 roster feed,Wikimedia Commons
Barcelona,345489,Marc Casadó,Midfielder,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Marc_Casad%C3%B3%2C_durant_la_gira_de_pretemporada_a_EUA._%2805-08-2024%29_%28cropped%29.jpg/250px-Marc_Casad%C3%B3%2C_durant_la_gira_de_pretemporada_a_EUA._%2805-08-2024%29_%28cropped%29.jpg,2026/27 roster feed,Wikimedia Commons
Barcelona,250465,Pedri,Midfielder,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Pedri_France_v_Spain_7.24.26-245.jpg/250px-Pedri_France_v_Spain_7.24.26-245.jpg,2026/27 roster feed,Wikimedia Commons
Barcelona,403590,Tomás Marqués,Midfielder,,2025/26 squad carryover,Unavailable
Celta Vigo,195790,Carl Starfelt,Defender,,2025/26 squad carryover,Unavailable
Celta Vigo,312376,Carlos Domínguez,Defender,,2025/26 squad carryover,Unavailable
Celta Vigo,376147,Javi Rodríguez,Defender,,2025/26 squad carryover,Unavailable
Celta Vigo,331586,Javi Rueda,Defender,,2025/26 squad carryover,Unavailable
Celta Vigo,219309,Joseph Aidoo,Defender,,2025/26 squad carryover,Unavailable
Celta Vigo,300985,Manu Sánchez,Defender,,2026/27 roster feed,Unavailable
Celta Vigo,409477,Manuel Fernández,Defender,,2025/26 squad carryover,Unavailable
Celta Vigo,146127,Marcos Alonso,Defender,,2025/26 squad carryover,Unavailable
Celta Vigo,221334,Mihailo Ristic,Defender,,2025/26 squad carryover,Unavailable
Celta Vigo,414291,Pablo Meixús,Defender,,2025/26 squad carryover,Unavailable
Celta Vigo,298343,Sergio Carreira,Defender,,2025/26 squad carryover,Unavailable
Celta Vigo,384643,Yoel Lago,Defender,,2025/26 squad carryover,Unavailable
Celta Vigo,367430,Álvaro Núñez,Defender,,2025/26 squad carryover,Unavailable
Celta Vigo,276546,Óscar Mingueza,Defender,,2025/26 squad carryover,Unavailable
Celta Vigo,214995,Borja Iglesias,Forward,https://commons.wikimedia.org/wiki/Special:FilePath/Borja%20Iglesias%20Argentina%20v%20Spain%2019%20July%202026-253%20%28cropped%29.jpg,2025/26 squad carryover,Wikimedia Commons
